,surface_points,surface_disp_step1
0,0.0,13.33729602068896
1,0.00078125,13.32204531605634
2,0.0015625,13.295043038976512
3,0.0023437500000000003,13.239351574994428
4,0.003125,13.171873957268438
5,0.00390625,13.07541030751924
6,0.004687500000000001,12.967515222045316
7,0.0054687500000000005,12.830893932240146
8,0.00625,12.683262472389094
9,0.00703125,12.507309156788303
10,0.0078125,12.32084354707186
11,0.00859375,12.106637308769006
12,0.009375000000000001,11.882479553119177
13,0.010156250000000002,11.631340361523838
14,0.010937500000000001,11.370867978845462
15,0.01171875,11.084344218962174
16,0.0125,10.789159328577172
17,0.013281250000000001,10.469018100748785
18,0.0140625,10.140937616616498
19,0.01484375,9.789153459040982
20,0.015625,9.430197718507076
21,0.01640625,9.048940266621836
22,0.0171875,8.66132042570979
23,0.017968750000000002,8.252940979500895
24,0.018750000000000003,7.839045287556735
25,0.01953125,7.406062289691851
26,0.0203125,6.9684412893130725
27,0.02109375,6.5135247922650885
28,0.021875000000000002,6.0548755351929255
29,0.022656250000000003,5.580830742567607
30,0.0234375,5.10398011548313
31,0.02421875,4.613730094336231
32,0.025,4.121617353921722
33,0.025781250000000002,3.6181850205956376
34,0.026562500000000003,3.1138436427861724
35,0.02734375,2.6003331341487064
36,0.028125,2.086872088969738
37,0.02890625,1.566449631634471
38,0.029687500000000002,1.0470341967237973
39,0.030468750000000003,0.5229085927821919
40,0.03125,0.0007408234186430146
41,0.03203125,-0.5238563268660402
42,0.0328125,-1.0455573514258463
43,0.033593750000000006,-1.567391568543855
44,0.034375,-2.085409601554314
45,0.03515625,-2.6012634641267547
46,0.035937500000000004,-3.112404928523729
47,0.03671875000000001,-3.6190979061082253
48,0.037500000000000006,-4.12021159045549
49,0.03828125,-4.614619649495191
50,0.0390625,-5.102616141578887
51,0.03984375,-5.5816910036085945
52,0.040625,-6.053561742139833
53,0.041406250000000006,-6.51434967509424
54,0.0421875,-6.96718550184664
55,0.04296875,-7.406845528890409
56,0.043750000000000004,-7.837854627675895
57,0.04453125000000001,-8.253676041463677
58,0.045312500000000006,-8.660201153138411
59,0.04609375,-9.049620226885088
60,0.046875,-9.429155034236532
61,0.04765625,-9.789770826697946
62,0.0484375,-10.139975408485551
63,0.049218750000000006,-10.469564565524736
64,0.05,-10.788279823989365
65,0.05078125,-11.084810285725286
66,0.051562500000000004,-11.370071259360854
67,0.05234375000000001,-11.631714787709969
68,0.053125000000000006,-11.881762767106371
69,0.05390625,-12.106906217241919
70,0.0546875,-12.320199588923035
71,0.05546875,-12.507454853947602
72,0.05625,-12.682678605514921
73,0.057031250000000006,-12.830891173972097
74,0.0578125,-12.966965001764203
75,0.05859375,-13.075221076112765
76,0.059375000000000004,-13.171306046812898
77,0.06015625000000001,-13.238938176242804
78,0.060937500000000006,-13.294441899054284
79,0.06171875,-13.321033094738016
80,0.0625,-13.33561337418111
81,0.06328125000000001,-13.320999679255484
82,0.06406250000000001,-13.294566625366757
83,0.06484375,-13.238838126681346
84,0.065625,-13.171554708958013
85,0.06640625,-13.075054980366708
86,0.0671875,-12.967336023811013
87,0.06796875,-12.830660009044816
88,0.06875,-12.683169636677551
89,0.06953125,-12.50715997985897
90,0.0703125,-12.320807517652138
91,0.07109375000000001,-12.106549368639527
92,0.07187500000000001,-11.882483739990473
93,0.07265625,-11.63129806430738
94,0.0734375,-11.370900706574586
95,0.07421875,-11.084336140490835
96,0.07500000000000001,-10.789212487758768
97,0.07578125000000001,-10.469035790977323
98,0.0765625,-10.1410053765103
99,0.07734375,-9.789190539282032
100,0.078125,-9.430275777393366
