,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10,surface_disp_step11,surface_disp_step12,surface_disp_step13,surface_disp_step14,surface_disp_step15,surface_disp_step16,surface_disp_step17,surface_disp_step18,surface_disp_step19,surface_disp_step20,surface_disp_step21,surface_disp_step22,surface_disp_step23,surface_disp_step24,surface_disp_step25,surface_disp_step26,surface_disp_step27,surface_disp_step28,surface_disp_step29,surface_disp_step30,surface_disp_step31,surface_disp_step32,surface_disp_step33,surface_disp_step34,surface_disp_step35,surface_disp_step36,surface_disp_step37,surface_disp_step38,surface_disp_step39,surface_disp_step40
0,0.13242187500000002,58.700465883538776,102.612771271134,144.31489026822504,183.91810857255962,221.528076766266,257.24512027628924,291.16451296893985,323.3767326962754,353.96770305878783,383.01902277730443,410.6081834518973,436.80877633193694,461.69068866286693,485.3202901403702,507.7606099728758,529.0715050271584,549.309819507284,568.5295365938853,586.7819224491506,604.1156629722625,620.576993670513,636.2098229928931,651.0558494553729,665.1546728705539,678.5438999785138,691.2592447607683,703.3346237049813,714.8022462747098,725.6927008254526,736.035036196389,745.8568391952887,755.1843081835464,764.0423229574379,772.4545111122097,780.4433110658758,788.0300319109859,795.2349102539775,802.0771641937043,808.5750445832043,814.7458837113634
1,0.13203125000000002,59.14093373853533,103.38305570411549,145.39858488197848,185.29960856583088,223.192544899085,259.17845225927164,293.3533032775093,325.80824131358713,356.6298233910429,385.90025085053736,413.6975884279171,440.0959723420792,465.1658079363429,488.9739573916622,511.58391800574464,533.0559915092326,553.4474448676021,572.8126629954158,591.2032937887647,608.6683858615983,625.2545193524396,641.005930149761,655.9646278668216,670.1705078802969,683.6614577311807,696.4734581715485,708.6406791264441,720.1955708267815,731.1689503560743,741.5900838418943,751.4867645109786,760.885386816349,769.8110168338658,778.2874591161194,786.337320181766,793.9820688097382,801.2420932990702,808.136755847008,814.6844441904761,820.9026206485448
2,0.131640625,59.557211556465596,104.11042936278604,146.42120394270586,186.60244480614307,224.76134424463137,260.99969175773185,295.41415160995126,328.0965220892246,359.13398078737913,388.609317312806,416.6011542229042,443.18415680869737,468.4292323049566,492.40371906394756,515.1715662008717,536.7935041925605,557.3272068861679,576.8274453510194,595.3462339848696,612.9329692649064,629.6345615140232,645.4955600342112,660.5582719410761,674.8628750167227,688.4475248821416,701.3484567751394,713.6000822053453,725.2350807442851,736.2844871953131,746.7777743761272,756.7429317345335,766.2065400074171,775.1938421218905,783.7288105279442,791.8342111420577,799.5316640724964,806.8417012882165,813.7838213852118,820.3765415964369,826.6374471839822
3,0.13125,59.95189755407157,104.80067886398791,147.39233288488572,187.84048474148491,226.25301238686038,262.7323603443274,297.37581754550376,330.2757773573197,361.5199838697408,391.1917657257783,419.37025821296186,446.13061421111576,471.54420454857825,495.6788082929011,518.5987934772396,540.3652887403011,561.0363463348099,580.6670969371056,599.3098966693354,617.014466725302,633.8280259715211,649.7954168765772,664.959225104135,679.3598930882692,693.0358278936944,706.023503648389,718.3575588215762,730.0708886064655,741.1947326539081,751.7587583910305,761.7911401467856,771.3186342956243,780.3666506194452,788.9593200782786,797.1195591702767,804.8691310527513,812.2287035872118,819.2179044631657,825.8553735477416,832.1588126006741
4,0.130859375,60.322124325796516,105.44755671805603,148.3017467328977,188.9990535941474,227.64804602001524,264.35182063065827,299.2082830394995,332.3104104240511,363.74649994595444,393.60040444559223,421.9517562074081,448.8761794356135,474.4454920204915,498.7278971400319,521.7881652113061,543.6878066792091,564.4852361050886,584.2359279939419,602.992564776657,620.8051773426372,637.7212784980571,653.7859897061103,669.0421614475321,683.5304875226989,697.2896136003102,710.3562403023509,722.7652211003603,734.5496552843011,745.7409762519621,756.3690353546109,766.4621815223878,776.0473368820976,785.1500685689257,793.794656923822,802.0041602583404,809.8004763598177,817.2044009009234,824.2356829093669,830.9130774457897,837.2543956302844
5,0.13046875,60.67041988885099,106.05670697283733,149.1588125931434,190.0917245038118,228.96461412761093,265.8811541716213,300.9397998554884,334.2340520894158,365.85270673477595,395.8800912502061,424.39628945404496,451.47735500675094,477.19551417303927,501.6193583966488,524.8140271953414,546.8413818599564,567.7601704181004,587.6261843003805,606.4924071256521,624.409156001093,641.4242157131387,657.5829661666473,672.9285034116814,687.5017545804087,701.3415870403536,714.4849120549329,726.9667832275392,738.8204899916711,750.0776463962391,760.7682754229002,770.9208890600473,780.5625643471705,789.7190155921625,798.4146629543019,806.6726975756546,814.5151434347018,821.9629160870818,829.0358784500879,835.752893779729,842.1318759815725
6,0.130078125,60.99402475149327,106.62209158348986,149.95361897813308,191.10423953954032,230.1837310075179,267.29633815531474,302.54105698191995,336.01190019036056,367.798148364276,397.9845882810414,426.65173916493745,453.8760675263226,479.7301911730129,504.2830729443638,527.6002046880285,549.7437819723159,570.7728700017476,590.7435611793233,609.7091247365726,627.7201488311083,644.8246754910791,661.0683287668542,676.4944364319596,691.1441455581507,705.0565322730142,718.2687059930116,730.8159084100647,742.7316074958618,754.0475867746069,764.7940301025137,774.9996021800611,784.6915250120027,793.8956505189251,802.6365294942136,810.9374770902471,818.8206350086342,826.3070305603351,833.4166327532066,840.1684055566301,846.5803584852455
7,0.1296875,61.2953928333886,107.14920332616221,150.69530022280662,192.04985660392725,231.32316902757785,268.61997852881666,304.0397548045134,337.6769621365254,369.6213112408567,399.957998364944,428.7679323744955,456.12795044137283,482.1110228990045,506.7864478042811,530.2200357191554,552.4742852009709,573.608549467015,593.6791946758176,612.7397502460402,630.8410516129013,648.0313758020772,664.3565701821731,679.8601747386604,694.5835381951274,708.5659282912418,721.8446365113646,734.4550775429393,746.4308837298586,757.8039947725174,768.6047429138406,778.8619338382397,788.6029234994106,797.8536910816397,806.6389082893359,814.9820051494195,822.9052325021592,830.4297213470522,837.5755392019977,844.3617436261104,850.8064330488461
8,0.129296875,61.57187681168975,107.6322229112852,151.3742736109032,192.91475659788102,232.3644893643168,269.8287040986785,305.4073345408761,339.1952839586854,371.28267869356074,401.7551087248075,430.6938560617395,458.17611161504686,484.2751811386831,509.06068079766993,532.5987228865595,554.9520921960142,576.1804134994649,596.3403106074913,615.4855574149694,633.6672213444454,650.9337995687159,667.331348376344,682.903606025357,697.6921094130864,711.736304873446,725.0736533973418,737.7397305569401,749.768321400469,761.191510570653,772.0397678873322,782.342029622431,792.1257756842941,801.4171029171192,810.2407947111807,818.620387109408,826.5782315867797,834.1355546699585,841.3125145561828,848.128254882508,854.6009557887545
9,0.12890625,61.82585272477078,108.07648337387225,151.99942662145054,193.7118617442227,233.32504036624357,270.94461034747746,306.67090248696553,340.5991987811503,372.8199864732517,403.41919923307216,432.478446218085,460.07522963420763,486.2831513686174,511.172109238776,534.8084833757096,557.25531323502,578.5724657053145,598.8167947605126,618.0422930805972,636.3002360442676,653.6393184767654,670.1057845171205,685.7435509507092,700.5943243358035,714.6977122362038,728.0913288564461,740.8108953611437,752.890335145943,764.361864314019,775.2560775994427,785.6020299663653,795.4273141017886,804.7581340083726,813.6193748936754,822.0346695420669,830.02646134642,837.6160641676195,844.8237191815118,851.6686488649417,858.1691082647867
