,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10,surface_disp_step11,surface_disp_step12,surface_disp_step13,surface_disp_step14,surface_disp_step15,surface_disp_step16,surface_disp_step17,surface_disp_step18,surface_disp_step19,surface_disp_step20
0,0.13242187500000002,100.50851948445327,180.11781916821326,252.09754124898836,317.1789276385582,376.0231066816728,429.2278390470704,477.3335950051562,520.8290462190231,560.1560305710844,595.7140409306993,627.8642836038747,656.9333477541227,683.2165231077569,706.9807996671092,728.4675799175525,747.8951310899685,765.4608023941953,781.3430297521429,795.7031483979182,808.6870317598699
1,0.13203125000000002,101.26316516984197,181.47101147505794,253.99246854887951,319.56413814329943,378.852019729774,432.4582930098994,480.9274333065821,524.7517400897282,564.3763361589652,600.203688101243,632.5976937627897,661.8873781416811,688.3702351790727,712.3152493529722,733.9656277412403,753.5412702893644,771.2410033623231,787.2445992613611,801.7146022133337,814.7979793762597
2,0.131640625,101.97546655584881,182.74669029430987,255.77698328675066,321.8082588729434,381.5112940110281,435.492573391312,484.30045530071055,528.43074350758,568.3317245161724,604.4087218272687,637.0282136078105,666.5215556583786,693.1883475346276,717.2994760373906,739.0998670017044,758.8109733481904,776.6330246758133,792.7470612532594,807.3167730734308,820.4901626546887
3,0.13125,102.65171761361779,183.95938659696887,257.47526327485934,323.94605235991907,384.04688715015874,438.38820551030767,487.52194934270915,531.9471690414731,572.1150912951284,608.4337015733303,641.2718876755298,670.9631863217273,697.8091707805173,722.0825139051933,744.0297576663621,763.873817297651,781.8162454783296,798.0392795449559,812.7076925211958,825.9704667639078
4,0.130859375,103.28517484838527,185.09377926823325,259.0620357531703,325.9413850944325,386.41121857413674,441.0858097487458,490.5205593929538,535.2176388868984,575.6310921313653,612.1714482790808,645.2098922751358,675.0820356305344,702.0913257694577,726.5121286034114,748.592515659196,768.5567840828107,786.6077351228076,802.9287342436638,817.6855737989705,831.0281571879376
5,0.13046875,103.88198854865504,186.16410967728837,260.561049805364,327.8284652416697,388.6495821041991,443.6421551698964,493.3647418661331,538.3223740116816,578.9716864251187,615.7255543747636,648.957286815029,679.0044178983749,706.1721352166984,730.736379556788,752.9466476321327,773.0285262453558,791.1859836103858,807.6034411023193,822.4476464735684,835.8693675598282
6,0.130078125,104.43562488698218,187.15546704918685,261.947633335821,329.5719333224175,390.71532504299546,445.998923754895,495.9843163328519,541.1792674569102,582.0428783215966,618.9902507253687,652.3967040511716,682.6015880317922,709.9117300659863,734.6045521235709,756.9308889147807,777.117535961038,795.3695534556489,811.8723493226147,826.7935626364169,840.2847665369321
7,0.1296875,104.95208098628149,188.0817811927124,263.2450700810549,331.20539038906657,392.6530075696106,448.212040778778,498.4468017139046,543.8675248959605,584.9355491757693,622.0680029965632,655.6420408523495,685.9986738748355,713.4462334020574,738.2635026735903,760.7025484399428,780.9912812342258,799.3357703008115,815.9223366889337,830.9194457667966,844.4794183758504
8,0.129296875,105.42504276125592,188.92857466434774,264.42932665278107,332.6943055151599,394.41697679795027,450.2243397446857,500.6833014038934,546.3064368191866,587.5571965780592,624.8546150678023,658.577567393913,689.0686182582559,716.6375019285356,741.5642686682959,764.1021296022482,784.4800289249739,802.9049695865652,819.5641160849589,834.6266957282193,848.2457176820864
9,0.12890625,105.86034492171416,189.7094442330753,265.5231855376304,334.0716208288106,396.0509905550934,452.09081590523766,502.76029271881595,548.5740714743442,589.997483703816,627.4512678435376,661.3158423822024,691.9351696163018,719.6202492054192,744.6522769783542,767.2855010539613,787.7498042743042,806.2530391703513,822.98313917191,838.1100275015831,851.7873431388734
10,0.12851562500000002,106.2519028604729,190.4103681101409,266.5032891126167,335.30368720077354,397.51046615995676,453.7555424325285,504.61026911123605,550.5912412496946,592.1655442211442,629.7554988810398,663.7429518594663,694.4731546174082,722.2582707037127,747.3805468584268,770.0951801875243,790.6329105433791,809.2023644493146,825.9921743831039,841.1728949501426,854.8987354129872
11,0.12812500000000002,106.60537987782809,191.04458905998422,267.3918834862198,336.42273704135056,398.83829161720627,455.27249975919267,506.29856379039944,552.4347565931522,594.1496848731123,631.8670483114723,665.969942813862,696.8047514766102,724.6846627418995,749.8928514441521,772.6853550383829,793.293674212917,811.9271242917716,828.7749613055919,844.0083043220769,857.7818735586079
12,0.127734375,106.91493022645157,191.5985625687236,268.1663228158642,337.3960549022203,399.9910231930832,456.5870869603163,507.7591643558404,554.0270738911416,595.860815513409,633.685345358099,667.8848928000436,698.8068637066021,726.7653695741832,752.0444184153077,774.900799821757,795.566693519557,814.2520279182744,831.1466126179012,846.4220665383176,860.2335612593848
13,0.12734375,107.18603706460058,192.08515697667357,268.84828252972454,338.25511377550384,401.01061293926125,457.7521864141987,509.05615917049687,555.4436273550699,597.385750289665,635.3085355861487,669.5971658609534,700.5999109126014,728.6316650519805,753.9771454840518,776.8937842087776,797.6143428034501,816.3492766360663,833.2888725190177,848.6051815118942,862.4537665025866
