,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10,surface_disp_step11,surface_disp_step12,surface_disp_step13,surface_disp_step14,surface_disp_step15,surface_disp_step16,surface_disp_step17,surface_disp_step18,surface_disp_step19,surface_disp_step20
52,0.03671875000000001,-30.685100456811956,-53.64912253400834,-74.4031277684139,-93.17709659371369,-110.16212757737514,-125.5289593838946,-139.43179298335517,-152.010105620569,-163.39008330211183,-173.68589049431446,-183.0008156359669,-191.42830718390994,-199.05291095947027,-205.95111822525254,-212.19213299007222,-217.83856622970802,-222.94706398093365,-227.56887560515273,-231.75036791924063,-235.53349034913526
53,0.035937500000000004,-26.388096825603867,-46.13551021681165,-63.98202532775043,-80.12555009904916,-94.73050789858512,-107.94378634030015,-119.89803426430933,-130.71322723873126,-140.49790281964098,-149.35025463479806,-157.35911897650146,-164.6048668208109,-171.1602106822495,-177.0909345035472,-182.45655394584912,-187.31091372866746,-191.70272802883062,-195.67606937137055,-199.27081092526095,-202.52302664725494
54,0.03515625,-22.054282129969863,-38.55929834518547,-53.475957076872824,-66.96953641076757,-79.17737428881898,-90.22217847636482,-100.21477256916033,-109.25539911996462,-117.43474882683944,-124.83487285271009,-131.5300059674203,-137.587311061639,-143.06755275522053,-148.02570686716018,-152.511511848289,-156.5699676977762,-160.2417873610263,-163.56380513224727,-166.56934615522584,-169.2885607266453
55,0.034375,-17.682477485786116,-30.914851020461526,-42.87333998573623,-53.6905970209787,-63.47682448567098,-72.33046702003804,-80.3404234445737,-87.58709724546445,-94.14322519974598,-100.07461109118908,-105.44078721580243,-110.29561240021222,-114.68781287661751,-118.66147153233908,-122.25647048451017,-125.50889144552144,-128.45137791281826,-131.1134628284478,-133.52186500394282,-135.70075729049185
56,0.033593750000000006,-13.287491852634856,-23.23174334626555,-32.21908948686833,-40.349087015534685,-47.70446651241362,-54.35914830744971,-60.37989535584015,-65.82709748785513,-70.75539095310924,-75.2142077369333,-79.24827125682889,-82.89804475450764,-86.20013701314996,-89.18766946293204,-91.89060834170883,-94.3360652312739,-96.54856897609675,-98.55031170687992,-100.36137143316672,-101.99991343528842
57,0.0328125,-8.867839825854773,-15.50359157649436,-21.50032641047206,-26.924623815898954,-31.83178570743536,-36.27120680555164,-40.287487818379645,-43.92096443413829,-47.20812420274092,-50.18197536023232,-52.87237916853183,-55.30635024598285,-57.50832812787992,-59.50042285942976,-61.302637126297626,-62.93306717715193,-64.40808457128264,-65.74250058667151,-66.9497149464575,-68.04185036207498
58,0.03203125,-4.438779804062396,-7.76095701609662,-10.763580665916866,-13.47987234716627,-15.93744521439041,-18.160976416595226,-20.172756650610808,-21.992950698986114,-23.639803510534538,-25.129823126794193,-26.47794587674354,-27.697685882481103,-28.801270383994087,-29.799762216922694,-30.703170653343406,-31.520551704873345,-32.26009888577198,-32.92922534066369,-33.53463815661434,-34.082405602054074
59,0.03125,0.0014709799347244795,0.003252570553512013,0.00524365196996952,0.007348374422417362,0.009506225057726424,0.011676940199043676,0.013832904297919063,0.015954911919088988,0.01802959989684007,0.020047788275921623,0.022003355317647712,0.023892446423760195,0.02571290230495529,0.027463836776228705,0.02914531987028802,0.030758136953892394,0.032303603829530805,0.033783423778376336,0.035199576467694324,0.036554231353204854
60,0.030468750000000003,4.43729876160069,7.757678097841797,10.758289029455025,13.472449934840293,15.92783533164973,18.149163396835494,20.158753123549694,21.976789101474807,23.621530170559367,25.109494012274077,26.455623475119804,27.673436877064713,28.7751639075937,29.771868532829224,30.673560158024145,31.489294176021172,32.22726291937786,32.89487793482915,33.498844409906745,34.04522850159664
61,0.029687500000000002,8.87077267931628,15.510076564933899,21.51078120113158,26.93927496987038,31.85073913551501,36.29448814163267,40.3150676376013,43.952775021128694,47.244071200003575,50.22194610864465,52.91624880479545,55.353986222803485,57.55959359401499,59.55517919793567,61.36074586096346,62.99439139865701,64.47248999470351,65.80985632396201,67.01989405743443,68.11473023274789
62,0.02890625,13.28601986669464,23.228484444808558,32.21383010654437,40.341709785889776,47.69491505242838,54.34740701551788,60.36597675638395,65.81103379421104,70.73722818773771,75.19400150616377,79.22608364943247,82.87394203212402,86.17418787444679,89.15994373249745,91.8611759786821,94.30499558183041,96.51593021380314,98.51617041889622,100.32579232029642,101.96295910122146
63,0.028125,17.685383076394615,30.921275675709865,42.88369743798694,53.70511167287171,63.49560121343832,72.35353117279028,80.36774582861126,87.61861073689344,94.17883628463193,100.11420812845098,105.48424647783354,110.3428025508458,114.73859831953094,118.71571492546776,122.31403462851459,125.56964069644242,128.51517922951237,131.18018653765213,133.59138534591315,135.77295279359961
64,0.02734375,22.052828201703683,38.55607935507735,53.470762011977634,66.96224927089519,79.16793931811353,90.21058020279713,100.20102330714676,109.23953063708619,117.41680653624951,124.81491163961967,131.50808712552373,137.56350001161763,143.04191732990338,147.99831601618718,152.48243465858104,156.53927265486755,160.20954179596703,163.53007481257234,166.53419498838701,169.25205055155413
65,0.026562500000000003,26.39095716573222,46.141834732149896,63.99222121977945,80.13983818795013,94.74899134347443,107.96649001758196,119.92492936387049,130.74424761825497,140.53295636512343,149.38923139464112,157.40189710781507,164.6513169973175,171.2101993901726,177.1443265164717,182.51321418337264,187.3707086466491,191.76552665011383,195.74174403854406,199.33923783742446,202.5940862284239
66,0.025781250000000002,30.683673477079978,53.64596310634116,74.39802868628173,93.16994390204971,110.15286645338469,125.51757454891342,139.41829643828729,151.99452846757012,163.37247004475125,173.6662949412838,182.979297894005,191.40493141821548,199.02774371021263,205.92422713577767,212.1635858450494,217.80843022967215,222.9154051989653,227.5357585849672,231.71585538367188,235.49764299511676
67,0.025,34.9338221876257,61.077913924499754,84.70621147412754,106.08047562858162,125.41822197129916,142.91379892544373,158.74273502939093,173.06380174185787,186.02064283651262,197.74321895245347,208.3491110519222,217.94469943611693,226.6262305175009,234.48078204672706,241.58713644478584,248.0165709765627,253.83357267558938,259.09648518026006,263.85809396229655,268.16615581259515
68,0.02421875,39.12534366154985,68.40510154671081,94.8666065695196,118.80321452313386,140.45866407209428,160.05071068213755,177.77600860394998,193.8124284843249,208.32088673615118,221.4469663498494,233.32237877603245,244.06628586338195,253.78649570621656,262.5805445007974,270.5366752939751,277.73472345856544,284.24691778869266,290.13860525884024,295.46890672262174,300.2913101331716
