,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10
22,0.06015625000000001,-188.92276131784755,-328.8696360417175,-444.42386043483737,-539.8713854698225,-618.7131237383871,-683.8382447012261,-737.6330959647369,-782.0688507715839,-818.7737491134984,-849.0927599664296
23,0.059375000000000004,-187.90078105896453,-327.0917201223777,-442.0227032920231,-536.9563021037911,-615.374346640092,-680.1502676053955,-733.6574192042501,-777.8562463365386,-814.3661304970414,-844.5247259758951
24,0.05859375,-186.58612695724676,-324.80217069893405,-438.9272822912412,-533.1943907010332,-611.0611012537852,-675.380845148885,-728.5104524332728,-772.3967148224784,-808.647732945588,-838.5918404289622
25,0.0578125,-184.98628904120338,-322.0181451291749,-435.16628675487567,-528.6271945493262,-605.8287071429273,-669.5996948636338,-722.2767047321877,-765.7897768814213,-801.7331768185252,-831.4238117463144
26,0.057031250000000006,-183.0991271113443,-318.73219205108455,-430.72457164132163,-523.2300754229944,-599.6416841646634,-662.7594984492786,-714.8963001213405,-757.9624967496289,-793.5361351246877,-822.9207239043989
27,0.05625,-180.9312950722198,-314.9592212778312,-425.6269255058579,-517.038924778187,-592.5479325039406,-654.9208177052273,-706.4429146274871,-749.0019592958769,-784.1572720521548,-813.1968938405756
28,0.05546875,-178.4832602964446,-310.69712354216824,-419.86630093682305,-510.0398729724117,-584.5252770014451,-646.0520194360037,-696.8745748467471,-738.8551883562709,-773.5321237324422,-802.1760280998544
29,0.0546875,-175.76079954108022,-305.9584691886918,-413.46343289270703,-502.2629383474304,-575.6139031430503,-636.2041363248694,-686.253669515077,-727.596296109225,-761.7467775542121,-789.9563473344624
30,0.05390625,-172.76698486934382,-300.7465040492721,-406.41941504145393,-493.7051053549294,-565.8050774702627,-625.3614153104605,-674.5563865844201,-715.1925926064105,-748.7590302128899,-776.4856510325142
31,0.053125000000000006,-169.5066802751613,-295.0713814995538,-398.7508009068233,-484.39033414919993,-555.1310230129804,-613.5650453264268,-661.8334428526506,-701.7047604097041,-734.6398615404347,-761.8454579982646
32,0.05234375000000001,-165.98554357205086,-288.9416824588751,-390.4668184935195,-474.32648186794404,-543.5965018581841,-600.8152505683503,-648.0793344366913,-687.1205973306918,-719.3695889935088,-746.0079824963346
33,0.051562500000000004,-162.20749600269644,-282.3650807350432,-381.57973783265953,-463.5313027557467,-531.225575914206,-587.143122276928,-633.3327935105768,-671.4869821867525,-703.003647233369,-729.0375388928062
34,0.05078125,-158.1807462486261,-275.3554394306728,-372.1068643720397,-452.0234781945263,-518.0364734537297,-572.5648605225317,-617.6066582895608,-654.812275780001,-685.5449958273789,-710.9309275371052
35,0.05,-153.9082486254963,-267.9179054741235,-362.0561090012739,-439.8144470583033,-504.04494691383235,-557.1012671650675,-600.9274375271401,-637.1292641599055,-667.0331824931219,-691.7348618379156
36,0.049218750000000006,-149.4007120736055,-260.0715386806693,-351.45274791743634,-426.93359979630947,-489.28257836956334,-540.7844182708906,-583.3262323850266,-618.4668195719466,-647.4937906618637,-671.4707479562361
37,0.0484375,-144.66010576724514,-251.81892736670153,-340.3002840953862,-413.3859893875703,-473.7567136677913,-523.6246980688342,-564.8171647610567,-598.8434331610123,-626.9502372829973,-650.1674103400724
38,0.04765625,-139.69957288130706,-243.18421055006084,-328.63180864532563,-399.2115341467458,-457.512093971934,-505.6698608615975,-545.4494070143398,-578.3083106088515,-605.4505719211653,-627.8707289856526
39,0.046875,-134.52008530810548,-234.1674019773448,-316.44639503037115,-384.40887000461015,-440.54761324913994,-486.9198092248458,-525.2246071210535,-556.8655341520002,-583.0019363846842,-604.591461668517
